Player Name,Player Gender,Player Years Old,Table Currency,Player Card Level,Promotion Name,Total Promotion Value,Promotion Cost In Dollars,Promotion Issued Date Exact,Promotion Issued Hour
Player 13393,Male,68,$,Card Type 101,Promotion 1000,4.00,4.00,9/4/2019 6:20:32 PM,2019-09-04 18:00:00
Player 22714,Male,29,$,Card Type 1,Promotion 1000,1.00,1.00,9/4/2019 6:34:36 PM,2019-09-04 18:00:00
Player 11648,Male,56,$,Card Type 102,Promotion 1000,2.00,2.00,9/4/2019 6:37:46 PM,2019-09-04 18:00:00
Player 15397,Male,30,$,Card Type 103,Promotion 1000,36.00,36.00,9/4/2019 6:37:56 PM,2019-09-04 18:00:00
Player 14562,Male,66,$,Card Type 1,Promotion 1000,3.00,3.00,9/4/2019 6:46:06 PM,2019-09-04 18:00:00
Player 1660,Male,59,$,Card Type 102,Promotion 1000,4.00,4.00,9/4/2019 6:49:39 PM,2019-09-04 18:00:00
Player 14345,Male,72,$,Card Type 1,Promotion 1000,1.00,1.00,9/4/2019 6:51:48 PM,2019-09-04 18:00:00
Player 22698,Female,35,$,Card Type 1,Promotion 1000,1.00,1.00,9/4/2019 6:52:46 PM,2019-09-04 18:00:00
Player 18780,Male,57,$,Card Type 102,Promotion 1000,7.00,7.00,9/4/2019 6:55:42 PM,2019-09-04 18:00:00
Player 19615,Female,55,$,Card Type 1,Promotion 1000,1.00,1.00,9/4/2019 6:55:48 PM,2019-09-04 18:00:00
Player 4942,Male,55,$,Card Type 101,Promotion 1000,1.00,1.00,9/4/2019 7:00:16 PM,2019-09-04 19:00:00
Player 14406,Male,43,$,Card Type 1,Promotion 1000,3.00,3.00,9/4/2019 7:12:47 PM,2019-09-04 19:00:00
Player 5161,Male,58,$,Card Type 101,Promotion 1000,5.00,5.00,9/4/2019 7:13:38 PM,2019-09-04 19:00:00
Player 16025,Male,37,$,Card Type 102,Promotion 1000,4.00,4.00,9/4/2019 7:15:46 PM,2019-09-04 19:00:00
Player 1610,Female,47,$,Card Type 101,Promotion 1000,3.00,3.00,9/4/2019 7:16:09 PM,2019-09-04 19:00:00
Player 15938,Male,58,$,Card Type 102,Promotion 1000,6.00,6.00,9/4/2019 7:18:47 PM,2019-09-04 19:00:00
Player 1530,Female,87,$,Card Type 101,Promotion 1000,4.00,4.00,9/4/2019 7:19:27 PM,2019-09-04 19:00:00
Player 2473,Female,52,$,Card Type 101,Promotion 1000,4.00,4.00,9/4/2019 7:20:05 PM,2019-09-04 19:00:00
Player 11436,Male,45,$,Card Type 101,Promotion 1000,4.00,4.00,9/4/2019 7:21:04 PM,2019-09-04 19:00:00
Player 7543,Male,58,$,Card Type 101,Promotion 1000,2.00,2.00,9/4/2019 7:22:04 PM,2019-09-04 19:00:00
Player 2370,Female,70,$,Card Type 102,Promotion 1000,5.00,5.00,9/4/2019 7:30:00 PM,2019-09-04 19:00:00
Player 22270,Female,48,$,Card Type 102,Promotion 1000,4.00,4.00,9/4/2019 7:34:01 PM,2019-09-04 19:00:00
Player 1375,Female,51,$,Card Type 102,Promotion 1000,1.00,1.00,9/4/2019 7:34:37 PM,2019-09-04 19:00:00
Player 13394,Male,56,$,Card Type 102,Promotion 1000,7.00,7.00,9/4/2019 7:37:14 PM,2019-09-04 19:00:00
Player 13914,Male,54,$,Card Type 1,Promotion 1000,3.00,3.00,9/4/2019 7:39:23 PM,2019-09-04 19:00:00
Player 10897,Female,52,$,Card Type 102,Promotion 1000,6.00,6.00,9/4/2019 7:39:51 PM,2019-09-04 19:00:00
Player 7962,Female,38,$,Card Type 102,Promotion 1000,3.00,3.00,9/4/2019 7:41:54 PM,2019-09-04 19:00:00
Player 16779,Male,36,$,Card Type 103,Promotion 1000,48.00,48.00,9/4/2019 7:51:39 PM,2019-09-04 19:00:00
Player 22671,Male,21,$,Card Type 1,Promotion 1000,2.00,2.00,9/4/2019 7:55:06 PM,2019-09-04 19:00:00
Player 10906,Male,61,$,Card Type 102,Promotion 1000,4.00,4.00,9/4/2019 7:58:13 PM,2019-09-04 19:00:00
Player 4476,Male,54,$,Card Type 103,Promotion 1000,15.00,15.00,9/4/2019 8:06:05 PM,2019-09-04 20:00:00
Player 3153,Male,55,$,Card Type 103,Promotion 1000,8.00,8.00,9/4/2019 8:06:55 PM,2019-09-04 20:00:00
Player 3151,Female,46,$,Card Type 101,Promotion 1000,2.00,2.00,9/4/2019 8:09:29 PM,2019-09-04 20:00:00
Player 2877,Female,67,$,Card Type 105,Promotion 1000,13.00,13.00,9/4/2019 8:17:46 PM,2019-09-04 20:00:00
Player 14574,Male,58,$,Card Type 102,Promotion 1000,2.00,2.00,9/4/2019 8:18:16 PM,2019-09-04 20:00:00
Player 16517,Male,49,$,Card Type 105,Promotion 1000,48.00,48.00,9/4/2019 8:21:40 PM,2019-09-04 20:00:00
Player 22391,Male,31,$,Card Type 1,Promotion 1000,7.00,7.00,9/4/2019 8:25:39 PM,2019-09-04 20:00:00
Player 5572,Female,67,$,Card Type 102,Promotion 1000,7.00,7.00,9/4/2019 8:31:04 PM,2019-09-04 20:00:00
Player 5571,Male,71,$,Card Type 102,Promotion 1000,7.00,7.00,9/4/2019 8:32:10 PM,2019-09-04 20:00:00
Player 12493,Male,46,$,Card Type 102,Promotion 1000,3.00,3.00,9/4/2019 8:34:14 PM,2019-09-04 20:00:00
Player 21756,Female,53,$,Card Type 102,Promotion 1000,6.00,6.00,9/4/2019 8:35:08 PM,2019-09-04 20:00:00
Player 18024,Female,48,$,Card Type 105,Promotion 1000,123.00,123.00,9/4/2019 8:43:39 PM,2019-09-04 20:00:00
Player 14987,Male,33,$,Card Type 102,Promotion 1000,20.00,20.00,9/4/2019 8:46:27 PM,2019-09-04 20:00:00
Player 18626,Male,33,$,Card Type 1,Promotion 1000,1.00,1.00,9/4/2019 8:47:07 PM,2019-09-04 20:00:00
Player 19711,Male,46,$,Card Type 105,Promotion 1000,66.00,66.00,9/4/2019 8:51:32 PM,2019-09-04 20:00:00
Player 4540,Female,48,$,Card Type 102,Promotion 1000,9.00,9.00,9/4/2019 8:59:36 PM,2019-09-04 20:00:00
Player 7683,Male,54,$,Card Type 101,Promotion 1000,11.00,11.00,9/4/2019 9:00:47 PM,2019-09-04 21:00:00
Player 14621,Male,55,$,Card Type 105,Promotion 1000,76.00,76.00,9/4/2019 9:05:49 PM,2019-09-04 21:00:00
Player 1129,Male,58,$,Card Type 104,Promotion 1000,10.00,10.00,9/4/2019 9:09:49 PM,2019-09-04 21:00:00
Player 18470,Male,51,$,Card Type 105,Promotion 1000,133.00,133.00,9/4/2019 9:10:31 PM,2019-09-04 21:00:00
Player 2317,Female,63,$,Card Type 105,Promotion 1000,54.00,54.00,9/4/2019 9:17:42 PM,2019-09-04 21:00:00
Player 1217,Male,57,$,Card Type 105,Promotion 1000,24.00,24.00,9/4/2019 9:18:14 PM,2019-09-04 21:00:00
Player 21749,Male,33,$,Card Type 1,Promotion 1000,2.00,2.00,9/4/2019 9:21:21 PM,2019-09-04 21:00:00
Player 16390,Male,54,$,Card Type 104,Promotion 1000,18.00,18.00,9/4/2019 9:25:07 PM,2019-09-04 21:00:00
Player 2704,Male,63,$,Card Type 101,Promotion 1000,2.00,2.00,9/4/2019 9:27:19 PM,2019-09-04 21:00:00
Player 2705,Female,55,$,Card Type 101,Promotion 1000,2.00,2.00,9/4/2019 9:27:39 PM,2019-09-04 21:00:00
Player 12970,Male,53,$,Card Type 101,Promotion 1000,3.00,3.00,9/4/2019 9:35:51 PM,2019-09-04 21:00:00
Player 18059,Male,49,$,Card Type 101,Promotion 1000,2.00,2.00,9/4/2019 9:35:53 PM,2019-09-04 21:00:00
Player 2056,Female,69,$,Card Type 101,Promotion 1000,3.00,3.00,9/4/2019 9:36:54 PM,2019-09-04 21:00:00
Player 1301,Male,47,$,Card Type 105,Promotion 1000,49.00,49.00,9/4/2019 9:37:16 PM,2019-09-04 21:00:00
Player 2828,Male,42,$,Card Type 102,Promotion 1000,9.00,9.00,9/4/2019 9:39:54 PM,2019-09-04 21:00:00
Player 3780,Male,69,$,Card Type 104,Promotion 1000,13.00,13.00,9/4/2019 9:44:36 PM,2019-09-04 21:00:00
Player 10848,Female,41,$,Card Type 102,Promotion 1000,10.00,10.00,9/4/2019 9:45:46 PM,2019-09-04 21:00:00
Player 22715,Male,21,$,Card Type 1,Promotion 1000,5.00,5.00,9/4/2019 9:46:14 PM,2019-09-04 21:00:00
Player 13669,Male,61,$,Card Type 102,Promotion 1004,10.00,5.00,9/4/2019 9:53:54 PM,2019-09-04 21:00:00
Player 14470,Male,55,$,Card Type 105,Promotion 1000,75.00,75.00,9/4/2019 10:14:12 PM,2019-09-04 22:00:00
Player 10216,Male,46,$,Card Type 103,Promotion 1000,31.00,31.00,9/4/2019 10:15:16 PM,2019-09-04 22:00:00
Player 9166,Female,48,$,Card Type 102,Promotion 1000,11.00,11.00,9/4/2019 10:41:12 PM,2019-09-04 22:00:00
Player 8054,Male,57,$,Card Type 104,Promotion 1000,49.00,49.00,9/4/2019 10:42:26 PM,2019-09-04 22:00:00
Player 2894,Male,58,$,Card Type 105,Promotion 1004,25.00,12.50,9/4/2019 10:59:58 PM,2019-09-04 22:00:00
Player 2894,Male,58,$,Card Type 105,Promotion 1004,25.00,12.50,9/4/2019 11:00:12 PM,2019-09-04 23:00:00
Player 2894,Male,58,$,Card Type 105,Promotion 1004,25.00,12.50,9/4/2019 11:00:23 PM,2019-09-04 23:00:00
Player 2894,Male,58,$,Card Type 105,Promotion 1004,25.00,12.50,9/4/2019 11:00:34 PM,2019-09-04 23:00:00
Player 14470,Male,55,$,Card Type 105,Promotion 1004,25.00,12.50,9/4/2019 11:01:47 PM,2019-09-04 23:00:00
Player 2894,Male,58,$,Card Type 105,Promotion 1000,30.00,30.00,9/4/2019 11:01:56 PM,2019-09-04 23:00:00
Player 14470,Male,55,$,Card Type 105,Promotion 1004,25.00,12.50,9/4/2019 11:01:58 PM,2019-09-04 23:00:00
Player 21963,Male,35,$,Card Type 104,Promotion 1000,13.00,13.00,9/4/2019 11:02:19 PM,2019-09-04 23:00:00
Player 14470,Male,55,$,Card Type 105,Promotion 1004,25.00,12.50,9/4/2019 11:02:21 PM,2019-09-04 23:00:00
Player 14470,Male,55,$,Card Type 105,Promotion 1004,25.00,12.50,9/4/2019 11:02:34 PM,2019-09-04 23:00:00
Player 1217,Male,57,$,Card Type 105,Promotion 1004,25.00,12.50,9/4/2019 11:03:02 PM,2019-09-04 23:00:00
Player 1217,Male,57,$,Card Type 105,Promotion 1004,25.00,12.50,9/4/2019 11:03:17 PM,2019-09-04 23:00:00
Player 1217,Male,57,$,Card Type 105,Promotion 1004,25.00,12.50,9/4/2019 11:03:28 PM,2019-09-04 23:00:00
Player 1217,Male,57,$,Card Type 105,Promotion 1004,25.00,12.50,9/4/2019 11:03:39 PM,2019-09-04 23:00:00
Player 10888,Male,39,$,Card Type 104,Promotion 1000,49.00,49.00,9/4/2019 11:06:58 PM,2019-09-04 23:00:00
Player 22377,Male,40,$,Card Type 105,Promotion 1000,150.00,150.00,9/4/2019 11:25:36 PM,2019-09-04 23:00:00
Player 22753,Male,25,$,Card Type 1,Promotion 1000,7.00,7.00,9/4/2019 11:25:44 PM,2019-09-04 23:00:00
Player 22377,Male,40,$,Card Type 105,Promotion 1004,25.00,12.50,9/4/2019 11:28:10 PM,2019-09-04 23:00:00
Player 22377,Male,40,$,Card Type 105,Promotion 1004,25.00,12.50,9/4/2019 11:28:28 PM,2019-09-04 23:00:00
Player 22377,Male,40,$,Card Type 105,Promotion 1004,25.00,12.50,9/4/2019 11:28:43 PM,2019-09-04 23:00:00
Player 22377,Male,40,$,Card Type 105,Promotion 1004,25.00,12.50,9/4/2019 11:29:01 PM,2019-09-04 23:00:00
Player 15850,Female,34,$,Card Type 101,Promotion 1000,3.00,3.00,9/4/2019 11:38:03 PM,2019-09-04 23:00:00
Player 2894,Male,58,$,Card Type 105,Promotion 1013,200.00,100.00,9/4/2019 11:53:55 PM,2019-09-04 23:00:00
Player 11018,Male,39,$,Card Type 104,Promotion 1004,25.00,12.50,9/5/2019 2:14:13 AM,2019-09-05 02:00:00
Player 1217,Male,57,$,Card Type 105,Promotion 1010,400.00,400.00,9/5/2019 2:50:35 AM,2019-09-05 02:00:00
Player 1217,Male,57,$,Card Type 105,Promotion 1010,150.00,150.00,9/5/2019 2:51:08 AM,2019-09-05 02:00:00
Player 2894,Male,58,$,Card Type 105,Promotion 1010,750.00,750.00,9/5/2019 2:55:25 AM,2019-09-05 02:00:00
Player 11084,Male,38,$,Card Type 1,Promotion 1000,2.00,2.00,9/5/2019 9:00:55 AM,2019-09-05 09:00:00
Player 12786,Male,56,$,Card Type 1,Promotion 1000,2.00,2.00,9/5/2019 9:01:21 AM,2019-09-05 09:00:00
Player 12301,Male,46,$,Card Type 1,Promotion 1000,2.00,2.00,9/5/2019 9:01:32 AM,2019-09-05 09:00:00
Player 21749,Male,33,$,Card Type 1,Promotion 1000,2.00,2.00,9/5/2019 9:02:07 AM,2019-09-05 09:00:00
Player 19263,Female,46,$,Card Type 1,Promotion 1000,1.00,1.00,9/5/2019 9:03:25 AM,2019-09-05 09:00:00
Player 13008,Female,75,$,Card Type 105,Promotion 1000,49.00,49.00,9/5/2019 9:08:56 AM,2019-09-05 09:00:00
Player 13009,Female,74,$,Card Type 1,Promotion 1000,2.00,2.00,9/5/2019 9:09:10 AM,2019-09-05 09:00:00
Player 8798,Male,72,$,Card Type 102,Promotion 1000,4.00,4.00,9/5/2019 9:10:52 AM,2019-09-05 09:00:00
Player 15892,Male,53,$,Card Type 1,Promotion 1000,3.00,3.00,9/5/2019 9:18:29 AM,2019-09-05 09:00:00
Player 2753,Female,37,$,Card Type 103,Promotion 1000,7.00,7.00,9/5/2019 9:21:32 AM,2019-09-05 09:00:00
Player 15799,Male,53,$,Card Type 1,Promotion 1000,1.00,1.00,9/5/2019 9:23:35 AM,2019-09-05 09:00:00
Player 9166,Female,48,$,Card Type 102,Promotion 1000,11.00,11.00,9/5/2019 9:34:31 AM,2019-09-05 09:00:00
Player 8054,Male,57,$,Card Type 104,Promotion 1000,49.00,49.00,9/5/2019 9:34:47 AM,2019-09-05 09:00:00
Player 14595,Male,56,$,Card Type 101,Promotion 1000,5.00,5.00,9/5/2019 9:40:42 AM,2019-09-05 09:00:00
Player 19074,Female,39,$,Card Type 1,Promotion 1000,1.00,1.00,9/5/2019 9:41:07 AM,2019-09-05 09:00:00
Player 16278,Male,60,$,Card Type 101,Promotion 1000,1.00,1.00,9/5/2019 9:42:47 AM,2019-09-05 09:00:00
Player 10581,Male,49,$,Card Type 101,Promotion 1000,4.00,4.00,9/5/2019 9:46:49 AM,2019-09-05 09:00:00
Player 22262,Male,34,$,Card Type 1,Promotion 1000,2.00,2.00,9/5/2019 9:50:41 AM,2019-09-05 09:00:00
Player 2399,Male,59,$,Card Type 102,Promotion 1000,4.00,4.00,9/5/2019 9:54:13 AM,2019-09-05 09:00:00
Player 15586,Male,48,$,Card Type 102,Promotion 1000,3.00,3.00,9/5/2019 10:05:16 AM,2019-09-05 10:00:00
Player 2218,Male,60,$,Card Type 101,Promotion 1000,2.00,2.00,9/5/2019 10:06:56 AM,2019-09-05 10:00:00
Player 18276,Male,26,$,Card Type 1,Promotion 1000,2.00,2.00,9/5/2019 10:08:16 AM,2019-09-05 10:00:00
Player 1901,Male,58,$,Card Type 102,Promotion 1000,9.00,9.00,9/5/2019 10:08:31 AM,2019-09-05 10:00:00
Player 1605,Male,52,$,Card Type 1,Promotion 1000,3.00,3.00,9/5/2019 10:12:16 AM,2019-09-05 10:00:00
Player 12863,Female,59,$,Card Type 105,Promotion 1000,43.00,43.00,9/5/2019 10:14:51 AM,2019-09-05 10:00:00
Player 6542,Male,65,$,Card Type 102,Promotion 1000,4.00,4.00,9/5/2019 10:16:25 AM,2019-09-05 10:00:00
Player 3672,Female,73,$,Card Type 1,Promotion 1000,1.00,1.00,9/5/2019 10:25:01 AM,2019-09-05 10:00:00
Player 1899,Male,58,$,Card Type 102,Promotion 1000,9.00,9.00,9/5/2019 10:25:14 AM,2019-09-05 10:00:00
Player 1368,Female,46,$,Card Type 102,Promotion 1000,5.00,5.00,9/5/2019 10:26:27 AM,2019-09-05 10:00:00
Player 6852,Male,49,$,Card Type 1,Promotion 1008,10.00,10.00,9/5/2019 10:27:48 AM,2019-09-05 10:00:00
Player 1392,Male,76,$,Card Type 101,Promotion 1000,1.00,1.00,9/5/2019 10:28:22 AM,2019-09-05 10:00:00
Player 6852,Male,49,$,Card Type 1,Promotion 1000,4.00,4.00,9/5/2019 10:30:16 AM,2019-09-05 10:00:00
Player 8708,Female,53,$,Card Type 103,Promotion 1000,21.00,21.00,9/5/2019 10:30:28 AM,2019-09-05 10:00:00
Player 6564,Female,59,$,Card Type 103,Promotion 1000,9.00,9.00,9/5/2019 10:36:09 AM,2019-09-05 10:00:00
Player 1294,Male,50,$,Card Type 101,Promotion 1000,2.00,2.00,9/5/2019 10:39:35 AM,2019-09-05 10:00:00
Player 11721,Male,54,$,Card Type 101,Promotion 1000,3.00,3.00,9/5/2019 10:48:56 AM,2019-09-05 10:00:00
Player 13050,Male,49,$,Card Type 1,Promotion 1000,1.00,1.00,9/5/2019 10:54:07 AM,2019-09-05 10:00:00
Player 21963,Male,35,$,Card Type 104,Promotion 1000,13.00,13.00,9/5/2019 11:07:25 AM,2019-09-05 11:00:00
Player 16545,Male,70,$,Card Type 1,Promotion 1000,3.00,3.00,9/5/2019 11:13:45 AM,2019-09-05 11:00:00
Player 1996,Male,65,$,Card Type 102,Promotion 1000,2.00,2.00,9/5/2019 11:22:39 AM,2019-09-05 11:00:00
Player 3221,Male,37,$,Card Type 1,Promotion 1000,6.00,6.00,9/5/2019 11:32:47 AM,2019-09-05 11:00:00
Player 1170,Male,70,$,Card Type 103,Promotion 1000,6.00,6.00,9/5/2019 11:35:11 AM,2019-09-05 11:00:00
Player 19360,Male,67,$,Card Type 102,Promotion 1000,5.00,5.00,9/5/2019 11:35:40 AM,2019-09-05 11:00:00
Player 4422,Male,42,$,Card Type 102,Promotion 1000,5.00,5.00,9/5/2019 11:47:13 AM,2019-09-05 11:00:00
Player 5355,Female,66,$,Card Type 102,Promotion 1000,5.00,5.00,9/5/2019 11:48:06 AM,2019-09-05 11:00:00
Player 5741,Female,50,$,Card Type 103,Promotion 1000,24.00,24.00,9/5/2019 11:50:08 AM,2019-09-05 11:00:00
Player 12903,Female,78,$,Card Type 101,Promotion 1000,6.00,6.00,9/5/2019 11:53:04 AM,2019-09-05 11:00:00
Player 16425,Female,58,$,Card Type 101,Promotion 1000,8.00,8.00,9/5/2019 11:57:16 AM,2019-09-05 11:00:00
Player 5587,Male,56,$,Card Type 1,Promotion 1000,3.00,3.00,9/5/2019 12:00:29 PM,2019-09-05 12:00:00
Player 2774,Female,60,$,Card Type 101,Promotion 1000,9.00,9.00,9/5/2019 12:00:35 PM,2019-09-05 12:00:00
Player 1805,Male,40,$,Card Type 102,Promotion 1000,4.00,4.00,9/5/2019 12:13:13 PM,2019-09-05 12:00:00
Player 4536,Male,46,$,Card Type 102,Promotion 1000,3.00,3.00,9/5/2019 12:15:26 PM,2019-09-05 12:00:00
Player 6320,Male,31,$,Card Type 102,Promotion 1000,5.00,5.00,9/5/2019 12:16:55 PM,2019-09-05 12:00:00
Player 19272,Female,38,$,Card Type 104,Promotion 1000,24.00,24.00,9/5/2019 12:23:04 PM,2019-09-05 12:00:00
Player 20220,Male,58,$,Card Type 101,Promotion 1000,9.00,9.00,9/5/2019 12:27:17 PM,2019-09-05 12:00:00
Player 13000,Female,44,$,Card Type 104,Promotion 1000,14.00,14.00,9/5/2019 12:30:59 PM,2019-09-05 12:00:00
Player 13036,Male,36,$,Card Type 103,Promotion 1000,11.00,11.00,9/5/2019 12:31:00 PM,2019-09-05 12:00:00
Player 7481,Male,52,$,Card Type 1,Promotion 1000,2.00,2.00,9/5/2019 12:42:00 PM,2019-09-05 12:00:00
Player 22174,Female,56,$,Card Type 1,Promotion 1000,4.00,4.00,9/5/2019 12:46:24 PM,2019-09-05 12:00:00
Player 11329,Male,59,$,Card Type 105,Promotion 1000,76.00,76.00,9/5/2019 12:49:43 PM,2019-09-05 12:00:00
Player 7771,Male,58,$,Card Type 103,Promotion 1000,10.00,10.00,9/5/2019 12:54:54 PM,2019-09-05 12:00:00
Player 9301,Female,53,$,Card Type 102,Promotion 1000,4.00,4.00,9/5/2019 12:55:29 PM,2019-09-05 12:00:00
Player 5930,Male,51,$,Card Type 101,Promotion 1000,4.00,4.00,9/5/2019 1:07:11 PM,2019-09-05 13:00:00
Player 1400,Male,44,$,Card Type 102,Promotion 1000,6.00,6.00,9/5/2019 1:08:46 PM,2019-09-05 13:00:00
Player 7683,Male,54,$,Card Type 101,Promotion 1000,11.00,11.00,9/5/2019 1:13:52 PM,2019-09-05 13:00:00
Player 4540,Female,48,$,Card Type 102,Promotion 1000,9.00,9.00,9/5/2019 1:14:40 PM,2019-09-05 13:00:00
Player 17259,Female,29,$,Card Type 103,Promotion 1000,15.00,15.00,9/5/2019 1:19:46 PM,2019-09-05 13:00:00
Player 6362,Male,45,$,Card Type 103,Promotion 1000,7.00,7.00,9/5/2019 1:20:10 PM,2019-09-05 13:00:00
Player 14987,Male,33,$,Card Type 102,Promotion 1000,20.00,20.00,9/5/2019 1:21:02 PM,2019-09-05 13:00:00
Player 9676,Male,62,$,Card Type 101,Promotion 1000,5.00,5.00,9/5/2019 1:30:17 PM,2019-09-05 13:00:00
Player 7683,Male,54,$,Card Type 101,Promotion 1008,10.00,10.00,9/5/2019 1:31:43 PM,2019-09-05 13:00:00
Player 4540,Female,48,$,Card Type 102,Promotion 1008,20.00,20.00,9/5/2019 1:32:15 PM,2019-09-05 13:00:00
Player 2962,Female,44,$,Card Type 101,Promotion 1000,4.00,4.00,9/5/2019 1:32:26 PM,2019-09-05 13:00:00
Player 17787,Male,60,$,Card Type 1,Promotion 1000,1.00,1.00,9/5/2019 1:33:28 PM,2019-09-05 13:00:00
Player 7595,Male,58,$,Card Type 102,Promotion 1000,5.00,5.00,9/5/2019 1:34:18 PM,2019-09-05 13:00:00
Player 2167,Male,37,$,Card Type 103,Promotion 1000,5.00,5.00,9/5/2019 1:37:15 PM,2019-09-05 13:00:00
Player 12902,Male,74,$,Card Type 101,Promotion 1000,1.00,1.00,9/5/2019 1:38:38 PM,2019-09-05 13:00:00
Player 8880,Male,64,$,Card Type 1,Promotion 1000,2.00,2.00,9/5/2019 1:44:22 PM,2019-09-05 13:00:00
Player 1159,Male,57,$,Card Type 102,Promotion 1000,7.00,7.00,9/5/2019 1:49:34 PM,2019-09-05 13:00:00
Player 16502,Male,55,$,Card Type 105,Promotion 1000,51.00,51.00,9/5/2019 1:56:58 PM,2019-09-05 13:00:00
Player 18153,Female,29,$,Card Type 105,Promotion 1000,121.00,121.00,9/5/2019 1:57:11 PM,2019-09-05 13:00:00
Player 11018,Male,39,$,Card Type 104,Promotion 1000,25.00,25.00,9/5/2019 1:57:12 PM,2019-09-05 13:00:00
Player 22698,Female,35,$,Card Type 1,Promotion 1000,1.00,1.00,9/5/2019 2:05:30 PM,2019-09-05 14:00:00
Player 1505,Male,62,$,Card Type 1,Promotion 1000,1.00,1.00,9/5/2019 2:07:24 PM,2019-09-05 14:00:00
Player 21781,Male,59,$,Card Type 102,Promotion 1000,14.00,14.00,9/5/2019 2:09:20 PM,2019-09-05 14:00:00
Player 21782,Male,63,$,Card Type 1,Promotion 1000,2.00,2.00,9/5/2019 2:09:59 PM,2019-09-05 14:00:00
Player 16541,Female,43,$,Card Type 102,Promotion 1000,4.00,4.00,9/5/2019 2:16:45 PM,2019-09-05 14:00:00
Player 19589,Male,39,$,Card Type 1,Promotion 1000,2.00,2.00,9/5/2019 2:18:22 PM,2019-09-05 14:00:00
Player 4857,Male,57,$,Card Type 101,Promotion 1000,5.00,5.00,9/5/2019 2:18:27 PM,2019-09-05 14:00:00
Player 22115,Male,43,$,Card Type 1,Promotion 1000,3.00,3.00,9/5/2019 2:19:30 PM,2019-09-05 14:00:00
Player 5571,Male,71,$,Card Type 102,Promotion 1000,7.00,7.00,9/5/2019 2:30:01 PM,2019-09-05 14:00:00
Player 7574,Male,49,$,Card Type 1,Promotion 1000,2.00,2.00,9/5/2019 2:30:04 PM,2019-09-05 14:00:00
Player 5572,Female,67,$,Card Type 102,Promotion 1000,7.00,7.00,9/5/2019 2:30:27 PM,2019-09-05 14:00:00
Player 8280,Male,53,$,Card Type 102,Promotion 1000,3.00,3.00,9/5/2019 2:32:16 PM,2019-09-05 14:00:00
Player 5423,Female,73,$,Card Type 102,Promotion 1000,5.00,5.00,9/5/2019 2:34:45 PM,2019-09-05 14:00:00
Player 1427,Female,64,$,Card Type 102,Promotion 1000,5.00,5.00,9/5/2019 2:37:59 PM,2019-09-05 14:00:00
Player 15780,Male,29,$,Card Type 103,Promotion 1000,4.00,4.00,9/5/2019 2:38:36 PM,2019-09-05 14:00:00
Player 1486,Female,59,$,Card Type 102,Promotion 1000,2.00,2.00,9/5/2019 2:41:19 PM,2019-09-05 14:00:00
Player 22214,Male,28,$,Card Type 105,Promotion 1000,150.00,150.00,9/5/2019 2:43:12 PM,2019-09-05 14:00:00
Player 2024,Female,64,$,Card Type 1,Promotion 1000,3.00,3.00,9/5/2019 2:45:43 PM,2019-09-05 14:00:00
Player 21783,Female,62,$,Card Type 102,Promotion 1000,5.00,5.00,9/5/2019 2:52:07 PM,2019-09-05 14:00:00
Player 22261,Male,30,$,Card Type 1,Promotion 1000,2.00,2.00,9/5/2019 2:52:55 PM,2019-09-05 14:00:00
Player 14508,Male,44,$,Card Type 103,Promotion 1000,8.00,8.00,9/5/2019 2:57:15 PM,2019-09-05 14:00:00
Player 5934,Female,52,$,Card Type 105,Promotion 1000,51.00,51.00,9/5/2019 2:58:14 PM,2019-09-05 14:00:00
Player 1275,Male,41,$,Card Type 104,Promotion 1000,18.00,18.00,9/5/2019 2:58:51 PM,2019-09-05 14:00:00
Player 15162,Female,77,$,Card Type 1,Promotion 1000,3.00,3.00,9/5/2019 3:00:59 PM,2019-09-05 15:00:00
Player 11143,Female,59,$,Card Type 103,Promotion 1000,22.00,22.00,9/5/2019 3:05:15 PM,2019-09-05 15:00:00
Player 11144,Female,39,$,Card Type 103,Promotion 1000,9.00,9.00,9/5/2019 3:17:46 PM,2019-09-05 15:00:00
Player 20166,Male,28,$,Card Type 102,Promotion 1000,2.00,2.00,9/5/2019 3:19:58 PM,2019-09-05 15:00:00
Player 5883,Male,56,$,Card Type 1,Promotion 1000,1.00,1.00,9/5/2019 3:23:05 PM,2019-09-05 15:00:00
Player 1180,Male,39,$,Card Type 102,Promotion 1000,3.00,3.00,9/5/2019 3:25:27 PM,2019-09-05 15:00:00
Player 14574,Male,58,$,Card Type 102,Promotion 1000,2.00,2.00,9/5/2019 3:26:59 PM,2019-09-05 15:00:00
Player 21927,Male,40,$,Card Type 1,Promotion 1000,3.00,3.00,9/5/2019 3:28:11 PM,2019-09-05 15:00:00
Player 3564,Male,77,$,Card Type 102,Promotion 1000,7.00,7.00,9/5/2019 3:33:34 PM,2019-09-05 15:00:00
Player 1301,Male,47,$,Card Type 105,Promotion 1000,49.00,49.00,9/5/2019 3:40:04 PM,2019-09-05 15:00:00
Player 1628,Female,57,$,Card Type 101,Promotion 1000,10.00,10.00,9/5/2019 3:43:09 PM,2019-09-05 15:00:00
Player 22664,Male,44,$,Card Type 1,Promotion 1000,5.00,5.00,9/5/2019 3:45:43 PM,2019-09-05 15:00:00
Player 22682,Female,32,$,Card Type 1,Promotion 1000,1.00,1.00,9/5/2019 3:47:53 PM,2019-09-05 15:00:00
